2703809,Joaquim Gomes,61,53,49,27,59,317,2669,5000,4000,9594,9750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,78,190,100,121,156,384,1120,900,1152,1800,7271,10511,11192,7919,11711,11520,10557,11735,3776,4752,3613,4,5,21,9,8,5,13,0,0,0,0,59,42,79,56,61,60,106,60,40,51,75,0,0,0,0,0,0,0,0,0,0,0,220,240,1058,675,391,1158,10423,11600,2905,2700,3600,0,0,0,0,0,0,0,250,420,171,152,0,0,0,0,0,0,0,0,0,0,0,7,2,12,11,10,1,5,59,80,32,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2703908,Jundiá,16,13,14,17,38,19,27,19,45,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,19,0,30,52,48,36,180,180,228,180,7595,10867,9701,8034,8180,8131,6973,8448,8400,7270,5615,0,0,0,0,0,0,0,0,0,0,0,20,20,0,11,12,8,6,44,8,15,8,0,0,0,0,0,0,0,0,0,0,0,21,18,24,8,27,15,15,150,108,188,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,154,292,132,702,1576,954,0,0,0,0,0,0,0,0,0,0,0
2704005,Junqueiro,123,103,96,227,243,982,1647,1615,1610,1589,2266,0,0,0,0,0,0,0,0,0,0,0,40,45,30,38,48,205,1568,840,658,1087,1018,0,0,0,0,0,0,0,0,0,0,0,126,96,129,253,224,462,1105,1387,1116,1350,1789,35700,51091,47793,50520,40938,57952,50273,29054,21229,23974,36132,0,0,0,0,0,0,4,0,0,0,0,10,25,13,38,25,332,834,483,325,600,636,446,372,248,367,185,159,445,246,1862,532,399,457,382,442,831,387,6796,7399,13929,5182,3924,10772,0,0,0,0,0,0,176,219,201,130,180,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,2,37,223,140,210,163,280,0,0,0,0,0,476,595,700,784,980,555,33,36,0,0,0,0,104,180,192,440,636
2704104,Lagoa da Canoa,0,0,0,0,0,0,0,0,0,0,0,15,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,393,324,293,900,660,1011,164,1100,630,1224,1331,4782,2580,3300,1200,1200,1680,312,2025,9120,9360,9360,731,918,4041,2000,1420,1140,1810,3880,2880,1500,5007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,127,2,57,57,75,1,240,32,105,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2704203,Limoeiro de Anadia,331,290,238,421,12870,13536,14931,10781,12287,15750,8600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,495,1796,1113,870,1479,2316,0,0,0,0,0,0,0,0,0,0,0,9,10,12,29,626,2762,495,696,814,1650,1750,12622,18124,16898,17134,18170,12331,10696,4680,2800,14581,11006,0,0,0,0,0,0,0,60,0,0,0,55,61,12,31,901,1846,3506,420,279,1230,759,297,237,173,247,150,130,403,0,0,0,0,396,324,305,509,6880,14013,10836,19590,7111,5640,8120,0,0,0,0,171,252,168,281,150,360,225,0,0,0,0,0,0,0,0,0,0,0,33,36,14,12,295,173,389,900,1350,5100,1800,0,0,0,0,0,0,0,0,0,6197,0,0,0,0,0,690,900,660,425,1140,1906,0
2704302,Maceió,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27144,38852,32670,37760,38135,38135,29262,23933,27126,15176,13529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,35,29,30,54,49,49,27,36,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2704401,Major Isidoro,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1418,486,7,291,254,12,17,82,2,6,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333,1240,0,169,148,3,6,47,2,7,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2704500,Maragogi,164,140,160,180,8236,2808,2902,9000,7000,10836,9880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,0,99,1116,1080,480,500,500,500,500,12127,17500,15490,16537,18072,3982,13826,17824,9092,5636,4505,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,420,170,290,360,0,0,0,0,0,0,0,0,0,0,0,1001,1287,1170,1001,15366,8044,8044,10640,5460,1749,7411,0,0,0,0,0,0,0,228,285,285,315,0,0,0,0,0,0,0,0,0,0,0,6,8,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,40,120,0
2704609,Maravilha,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,426,195,4,324,29,1173,9,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,6,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,110,0,87,18,73,0,120,1,0,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2704708,Marechal Deodoro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320,300,46144,66048,55539,64193,64829,55514,49745,17318,44110,52050,50750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,28,0,36,203,203,371,405,365,260,1302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,0
2704807,Maribondo,0,0,0,0,0,0,0,10,26,29,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,43,45,83,107,69,82,152,375,300,680,280,401,358,284,296,341,0,98,204,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,12,8,77,88,36,108,0,0,0,0,0,0,0,0,0,0,0,55,24,2,15,24,18,123,288,133,152,380,0,0,0,0,0,0,0,75,75,84,92,0,0,0,0,0,0,0,0,30,62,0,0,0,0,2,3,3,7,23,24,36,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,227,336,0
2704906,Mar Vermelho,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,46,22,81,116,77,59,202,118,118,43,140,200,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,34,24,33,36,0,0,0,0,0,0,6,22,7,20,25,0,0,0,0,0,0,0,0,0,0,0,28,17,0,15,19,22,0,75,106,38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,6,30,5,9,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2705002,Mata Grande,0,0,0,0,0,0,0,0,0,0,0,9,11,3,12,13,13,19,7,7,21,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,152,239,453,457,391,365,29,50,106,109,0,0,0,0,0,0,0,0,0,0,0,708,1005,19,115,130,9,0,416,0,187,294,0,0,0,0,0,0,0,0,0,0,0,450,231,200,225,228,5,373,506,784,633,1299,665,691,950,1264,1102,1308,1343,2398,2065,2464,5409,472,368,567,864,578,838,2457,1680,1785,2678,6336,172,152,2,0,13,0,0,58,0,4,409,0,0,0,0,0,0,0,0,0,0,0,774,840,1984,3232,2707,3539,1122,3476,8052,7111,10048
2705101,Matriz de Camaragibe,48,46,46,51,97,64,86,1330,2000,1500,720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,0,0,0,0,126,315,315,315,315,25118,34911,30849,39878,34224,30581,27402,21900,33950,34702,30289,0,0,0,0,0,0,0,0,0,0,0,10,13,0,0,0,0,160,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,65,75,65,163,0,1020,2520,2790,1100,2454,0,0,0,0,0,0,0,400,700,640,360,0,0,0,0,0,0,0,0,0,0,0,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2705200,Messias,0,0,0,0,46,130,105,180,210,375,372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,40,0,38,0,45,45,45,45,60,100,20426,30050,25066,28972,29259,25055,22453,14100,16800,13487,9930,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,124,97,257,1921,1594,1690,2385,1885,560,571,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2705309,Minador do Negrão,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,150,21,92,68,114,12,75,0,27,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,69,0,22,26,8,0,31,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2705408,Monteirópolis,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,378,450,516,43,99,18,85,2,0,9,0,0,0,0,0,0,0,0,0,0,0,87,86,86,29,58,141,262,90,250,285,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,93,90,70,105,35,4,133,3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2705507,Murici,14,13,12,7,15,1800,1980,1734,3204,7700,6804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,53,143,75,91,154,485,546,2100,1650,2600,30237,42784,44801,31699,46876,52243,47799,27625,18200,26283,25643,1,2,7,3,3,6,10,40,0,0,0,4,5,9,25,27,29,46,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,48,59,115,75,59,514,859,3600,5050,2625,3440,0,0,0,0,0,0,0,640,1350,1215,1350,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5,6,28,86,250,181,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2705606,Novo Lino,91,79,73,34,74,72,266,720,420,2600,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,0,0,0,0,0,0,0,0,0,0,45,47,114,75,91,103,213,200,450,675,750,12974,18049,19187,13576,20076,22491,20679,21585,15180,8868,7964,2,4,14,3,3,3,0,0,0,0,0,29,32,58,39,45,32,87,0,0,32,32,0,0,0,0,0,0,0,0,0,0,0,99,99,237,161,125,326,212,900,1375,963,3150,0,0,0,0,0,0,0,45,45,200,200,0,0,0,0,0,0,0,0,0,0,0,6,10,7,7,7,9,12,0,32,17,200,0,0,0,0,0,0,0,0,0,320,400,0,0,0,0,0,0,0,0,0,0,0
2705705,Olho d'Água das Flores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,649,512,63,420,64,165,9,22,8,139,35,0,0,0,0,0,0,0,0,0,0,0,79,79,89,32,79,41,48,79,480,60,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,215,4,42,19,38,2,28,3,21,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2705804,Olho d'Água do Casado,0,0,0,0,0,0,0,0,0,0,0,10,3,1,7,6,5,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,870,1055,5,48,207,2,0,462,0,3,21,0,0,0,0,0,0,0,0,0,0,0,166,21,15,19,18,0,0,0,30,172,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,100,1,0,19,0,0,132,0,2,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2705903,Olho d'Água Grande,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,10,25,66,108,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,27,39,99,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,2,9,5,6,10,9,20,142,124,91,73,97,45,9,41,22,31,18,0,0,0,0,0,0,0,0,0,0,0,202,229,216,384,145,106,229,345,307,140,206,0,0,0,0,0,0,0,0,0,75,50,0,0,0,0,0,0,0,0,0,0,0,61,89,41,34,40,33,8,151,9,33,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2706000,Olivença,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,606,233,4,278,22,122,9,37,2,24,83,0,0,0,0,0,0,0,0,0,0,0,28,29,29,9,29,11,12,25,150,84,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,61,0,57,28,9,2,27,0,0,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2706109,Ouro Branco,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,532,360,1,209,14,287,9,752,4,0,30,0,0,0,0,0,0,0,0,0,0,0,36,36,36,14,7,7,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,71,0,45,31,83,2,317,1,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2706208,Palestina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,80,0,385,22,5,9,20,2,4,0,0,0,0,0,0,0,0,0,0,0,0,14,4,0,3,3,2,0,4,32,13,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,19,1,102,70,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2706307,Palmeira dos Índios,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,59,77,83,114,177,162,599,560,1304,2160,0,0,0,0,0,0,0,0,0,0,0,26,21,8,10,6,9,22,40,105,140,118,1296,499,89,623,449,710,177,437,183,778,2400,0,0,0,0,0,0,0,0,0,0,0,2088,2175,7425,4640,2423,1987,1651,510,1495,1219,3663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540,715,5,314,297,346,12,125,125,193,693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2706406,Pão de Açúcar,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,40,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,946,340,8,648,239,99,18,891,3,126,263,0,0,0,0,0,0,0,0,0,0,0,86,115,36,58,58,59,36,56,750,148,1000,0,0,0,0,0,0,0,75,75,85,119,0,0,0,0,0,0,0,0,0,0,0,313,57,1,74,56,53,2,98,1,46,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2706422,Pariconha,0,0,0,0,0,0,0,0,0,0,0,6,3,1,8,11,10,12,8,4,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,137,579,618,24,26,43,71,73,71,57,42,60,58,53,0,0,0,0,0,0,0,0,0,0,0,905,841,14,23,181,43,0,182,0,116,23,0,0,0,0,0,0,0,0,0,0,0,510,222,233,270,273,39,508,672,566,316,434,0,0,0,0,0,0,0,580,209,211,4132,0,0,0,0,0,0,0,0,0,0,0,180,170,2,0,25,1,0,29,0,2,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2706448,Paripueira,0,0,0,0,84,54,45,87,60,90,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,12,8,16,12,5112,7497,6274,7251,7323,7920,6611,3480,5760,7190,5635,0,0,0,0,0,0,0,0,0,0,0,8,10,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,140,134,118,300,45,36,45,90,48,120,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2706505,Passo de Camaragibe,48,46,46,0,0,0,2500,7200,4000,3000,2880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0,25,237,266,178,160,144,144,147,21738,30241,26677,37155,37155,1723,2911,26640,34300,34168,29114,0,0,0,0,0,0,0,0,0,0,0,20,16,0,14,13,7,5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,60,62,51,993,570,475,6480,4185,1628,6627,0,0,0,0,0,0,0,500,497,497,497,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2706604,Paulo Jacinto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,45,32,276,130,45,468,600,600,1344,1958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,14,12,6,20,9,36,36,0,0,0,0,0,0,0,0,0,0,0,51,24,15,19,21,0,315,465,378,144,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,5,104,15,11,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,112,105
